prediction_track_ranking,data_subset,accuracy_top10,accuracy_top1,unk_eng_in_top10,unk_eng_avg_rank,ranking_quantile,ranking_quintile,ranking_decile,ranking_vigintile
82,Unknown Engineered only,0.8259345794392523,0.4532710280373832,0.8259345794392523,2.7355115824737446,0.27424749163879597,2,3,6
82,Known labs only,0.8434492615531205,0.5979990471653168,0.6676512625059552,6.170759807112073,0.27424749163879597,2,3,6
83,All labs,0.840278389569201,0.6488415117610783,0.8976301647431945,2.975984665068774,0.27759197324414714,2,3,6
83,Unknown Engineered only,1,0.8925233644859814,1,1.0957550394346165,0.27759197324414714,2,3,6
83,Known labs only,0.8272510719390186,0.628966174368747,0.8892806098141972,3.2286586097636802,0.27759197324414714,2,3,6
84,All labs,0.8374592546912166,0.6471676504272751,0.9986785305259448,1.976893847417664,0.2809364548494983,2,3,6
84,Unknown Engineered only,1,0.7546728971962616,1,1.216560127579471,0.2809364548494983,2,3,6
84,Known labs only,0.8242020009528347,0.6383992377322535,0.9985707479752263,2.0567467306836877,0.2809364548494983,2,3,6
85,All labs,0.8373711567262796,0.504184653334508,0.6321028984230465,23.94328502412186,0.2842809364548495,2,3,6
85,Unknown Engineered only,0.9357476635514018,0.4532710280373832,0.9357476635514018,2.534420702261845,0.2842809364548495,2,3,6
85,Known labs only,0.82934730824202,0.5083373034778466,0.607336827060505,28.75624645113915,0.2842809364548495,2,3,6
86,All labs,0.8361377852171615,0.5962470266936833,0.999911902035063,1.6412862055988722,0.28762541806020064,2,3,6
86,Unknown Engineered only,1,0.8925233644859814,1,1.087946718877481,0.28762541806020064,2,3,6
86,Known labs only,0.822772748928061,0.5720819437827537,0.9999047165316818,1.6972644214624077,0.28762541806020064,2,3,6
87,All labs,0.8360496872522245,0.4912342524887675,0.7802836754470972,8.828147399674945,0.2909698996655518,2,3,6
87,Unknown Engineered only,0.969626168224299,0.49065420560747663,0.969626168224299,1.9450688691956148,0.2909698996655518,2,3,6
87,Known labs only,0.8251548356360171,0.4912815626488804,0.764840400190567,9.987364524644446,0.2909698996655518,2,3,6
88,All labs,0.8355210994626024,0.6593251695885824,0.8064487710333891,7.478280806996244,0.29431438127090304,2,3,6
88,Unknown Engineered only,0.9614485981308412,0.5560747663551402,0.9614485981308412,1.9123457304309086,0.29431438127090304,2,3,6
88,Known labs only,0.8252501191043354,0.6677465459742734,0.7938065745593139,8.358070947139495,0.29431438127090304,2,3,6
89,All labs,0.8344639238833583,0.6494581975156374,0.9997357061051889,2.160553205973276,0.2976588628762542,2,3,6
89,Unknown Engineered only,1,0.6787383177570093,1,1.3386782255496747,0.2976588628762542,2,3,6
89,Known labs only,0.8209623630300142,0.6470700333492139,0.9997141495950452,2.2465750128696063,0.2976588628762542,2,3,6
90,All labs,0.8328781605144921,0.6202977711214871,0.9984142366311338,2.109409030158709,0.3010033444816054,2,4,7
90,Unknown Engineered only,1,0.6717289719626168,1,1.3296996964016805,0.3010033444816054,2,4,7
90,Known labs only,0.8192472606002859,0.6161029061457837,0.9982848975702716,2.1903148392195777,0.3010033444816054,2,4,7
91,All labs,0.8322614747599331,0.6010924147652189,0.999911902035063,1.5924440184976671,0.30434782608695654,2,4,7
91,Unknown Engineered only,1,0.8598130841121495,1,1.1149206061972112,0.30434782608695654,2,4,7
91,Known labs only,0.8185802763220581,0.5799904716531682,0.9999047165316818,1.6394256365123254,0.30434782608695654,2,4,7
92,All labs,0.831997180865122,0.6121046603823451,0.9903092238569289,1.9217697185965674,0.3076923076923077,2,4,7
92,Unknown Engineered only,1,0.8072429906542056,1,1.1760368030747947,0.3076923076923077,2,4,7
92,Known labs only,0.8182944259171033,0.5961886612672701,0.9895188184849929,2.0003088802607603,0.3076923076923077,2,4,7
93,All labs,0.8319090829001851,0.5285877896220598,0.7654832173376795,10.029756873832719,0.3110367892976589,2,4,7
93,Unknown Engineered only,0.9707943925233645,0.4976635514018692,0.9707943925233645,1.9054709189482486,0.3110367892976589,2,4,7
93,Known labs only,0.8205812291567413,0.5311100524059076,0.7487374940447832,11.484724247946783,0.3110367892976589,2,4,7
94,All labs,0.8304114174962558,0.6072592723108097,0.9708395736058497,3.4081342725001202,0.31438127090301005,2,4,7
94,Unknown Engineered only,0.9953271028037384,0.6074766355140186,0.9953271028037384,1.5098077590381709,0.31438127090301005,2,4,7
94,Known labs only,0.8169604573606479,0.6072415435921867,0.9688423058599333,3.6421417561985505,0.31438127090301005,2,4,7
95,All labs,0.8294423398819487,0.6350982292309048,0.8808915514051625,3.069268774777026,0.3177257525083612,2,4,7
95,Unknown Engineered only,0.9988317757009346,0.8422897196261683,0.9988317757009346,1.1561360234516116,0.3177257525083612,2,4,7
95,Known labs only,0.8156264888041924,0.6181991424487852,0.8712720343020486,3.323683062011844,0.3177257525083612,2,4,7
96,All labs,0.8286494581975157,0.6259360408774557,0.9087305083252577,3.0051650818299627,0.3210702341137124,2,4,7
96,Unknown Engineered only,1,0.905373831775701,1,1.0801797882861608,0.3210702341137124,2,4,7
96,Known labs only,0.81467365412101,0.6031443544545021,0.9012863268222964,3.266724538412488,0.3210702341137124,2,4,7
97,All labs,0.8274160866883975,0.5742225354594309,0.9901330279270549,2.2676049621019376,0.32441471571906355,2,4,7
97,Unknown Engineered only,0.9929906542056075,0.530373831775701,0.9929906542056075,1.60473935829685,0.32441471571906355,2,4,7
97,Known labs only,0.813911386374464,0.5777989518818485,0.9898999523582659,2.3324647124785405,0.32441471571906355,2,4,7
98,All labs,0.8264470090740904,0,0.9346313100167386,13.75592513719726,0.3277591973244147,2,4,7
98,Unknown Engineered only,0.9824766355140186,0,0.9824766355140186,10.892433540193784,0.3277591973244147,2,4,7
98,Known labs only,0.8137208194378276,0,0.9307289185326346,14.020302762612982,0.3277591973244147,2,4,7
99,All labs,0.8258303233195313,0.5673508941943441,0.93753854285966,2.593500758958954,0.3311036789297659,2,4,7
99,Unknown Engineered only,1,0.8434579439252337,1,1.1570953983643664,0.3311036789297659,2,4,7
99,Known labs only,0.8116245831348261,0.5448308718437351,0.932444020962363,2.7699727189851244,0.3311036789297659,2,4,7
100,All labs,0.8243326579156022,0.6140428156109594,0.999911902035063,1.7232950868879318,0.33444816053511706,2,4,7
100,Unknown Engineered only,1,0.8691588785046729,1,1.1047984714174475,0.33444816053511706,2,4,7
100,Known labs only,0.8100047641734159,0.5932348737494044,0.9999047165316818,1.7869297839288034,0.33444816053511706,2,4,7
101,All labs,0.822834992511673,0.6396793234076292,0.7915602149590344,4.574139030837569,0.3377926421404682,2,4,7
101,Unknown Engineered only,0.9766355140186916,0.7383177570093458,0.9766355140186916,1.389456871881754,0.3377926421404682,2,4,7
101,Known labs only,0.8102906145783707,0.6316341114816579,0.776464983325393,5.04098167881049,0.3377926421404682,2,4,7
102,All labs,0.8210730332129328,0.5684080697735883,0.9786802924852436,2.8541400286078105,0.3411371237458194,2,4,7
102,Unknown Engineered only,0.985981308411215,0.3796728971962617,0.985981308411215,1.992587829891664,0.3411371237458194,2,4,7
102,Known labs only,0.8076226774654598,0.5838018103858981,0.9780848022868033,2.9390282752121384,0.3411371237458194,2,4,7
103,All labs,0.8208087393181217,0.5780107479517224,0.9985904325610079,2.3808773534386116,0.34448160535117056,2,4,7
103,Unknown Engineered only,1,0.5070093457943925,1,1.5946436844187621,0.34448160535117056,2,4,7
103,Known labs only,0.8061934254406861,0.5838018103858981,0.998475464506908,2.459998877848405,0.34448160535117056,2,4,7
104,All labs,0.8207206413531848,0.6396793234076292,0.805039203594397,4.345477312226028,0.34782608695652173,2,4,7
104,Unknown Engineered only,0.9894859813084113,0.7546728971962616,0.9894859813084113,1.3147067595656698,0.34782608695652173,2,4,7
104,Known labs only,0.806955693187232,0.6303001429252024,0.789995235826584,4.790551516259751,0.34782608695652173,2,4,7
105,All labs,0.8183419962998855,0.5847942912518721,0.9988547264558189,1.7410295662917314,0.3511705685618729,2,4,8
105,Unknown Engineered only,1,0.8516355140186916,1,1.125723721261485,0.3511705685618729,2,4,8
105,Known labs only,0.8035254883277752,0.5630300142925202,0.9987613149118628,1.8040643240479264,0.3511705685618729,2,4,8
106,All labs,0.8183419962998855,0,0.7354418112941591,36.34894015459571,0.35451505016722407,2,4,8
106,Unknown Engineered only,0.9579439252336449,0,0.9579439252336449,12.277213410000373,0.35451505016722407,2,4,8
106,Known labs only,0.806955693187232,0,0.7172939494997618,39.71364307754561,0.35451505016722407,2,4,8
107,All labs,0.8173729186855784,0.619592987401991,0.9923354770504801,2.310114582468647,0.35785953177257523,2,4,8
107,Unknown Engineered only,1,0.5712616822429907,1,1.5140750230790412,0.35785953177257523,2,4,8
107,Known labs only,0.8024773701762744,0.623535016674607,0.9917103382563125,2.3911076894492185,0.35785953177257523,2,4,8
108,All labs,0.8166681349660823,0.5024226940357678,0.9888115584529997,1.6701246322184904,0.3612040133779264,2,4,8
108,Unknown Engineered only,1,0.9007009345794392,1,1.0870303344554941,0.3612040133779264,2,4,8
108,Known labs only,0.8017151024297284,0.46993806574559316,0.9878989995235826,1.729660645257469,0.3612040133779264,2,4,8
109,All labs,0.8162276451413972,0.6163333626993216,0.9360408774557307,2.430589037350202,0.36454849498327757,2,4,8
109,Unknown Engineered only,0.9964953271028038,0.772196261682243,0.9964953271028038,1.2475222253981308,0.36454849498327757,2,4,8
109,Known labs only,0.801524535493092,0.6036207717960934,0.9311100524059076,2.566476170185013,0.36454849498327757,2,4,8
110,All labs,0.8159633512465863,0.5988899656417936,1,1.6570031705462693,0.36789297658862874,2,4,8
110,Unknown Engineered only,1,0.8598130841121495,1,1.1142407645646846,0.36789297658862874,2,4,8
110,Known labs only,0.8009528346831825,0.577608384945212,1,1.7115129783768233,0.36789297658862874,2,4,8
111,All labs,0.8155228614219011,0.5063871024579332,0.9809708395736059,1.7338989837994825,0.3712374581939799,2,4,8
111,Unknown Engineered only,1,0.9007009345794392,1,1.0882303636670474,0.3712374581939799,2,4,8
111,Known labs only,0.8004764173415913,0.47422582181991424,0.9794187708432587,1.801043311113755,0.3712374581939799,2,4,8
112,All labs,0.814994273632279,0.5866443485155493,0.9945379261739054,1.7628376820401617,0.3745819397993311,2,4,8
112,Unknown Engineered only,1,0.8282710280373832,1,1.1508139865888927,0.3745819397993311,2,4,8
112,Known labs only,0.7999047165316817,0.5669366364935684,0.9940924249642688,1.8252330104076604,0.3745819397993311,2,4,8
113,All labs,0.8148180777024051,0.5763368866179192,0.9988547264558189,1.6784399445173686,0.3779264214046823,2,4,8
113,Unknown Engineered only,1,0.830607476635514,1,1.141013287213864,0.3779264214046823,2,4,8
113,Known labs only,0.7997141495950453,0.555597903763697,0.9987613149118628,1.7321158608106526,0.3779264214046823,2,4,8
114,All labs,0.8134085102634129,0.6352744251607788,0.681261562857898,7.1046384461346035,0.38127090301003347,2,4,8
114,Unknown Engineered only,0.9123831775700935,0.6425233644859814,0.9123831775700935,1.8591360164385211,0.38127090301003347,2,4,8
114,Known labs only,0.8053358742258219,0.6346831824678418,0.6624106717484517,7.925565679997221,0.38127090301003347,2,4,8
115,All labs,0.8105893753854286,0.6215311426306053,0.9548057439873139,2.720055145649456,0.38461538461538464,2,4,8
115,Unknown Engineered only,0.991822429906542,0.6016355140186916,0.991822429906542,1.550223244648836,0.38461538461538464,2,4,8
115,Known labs only,0.7958075273939972,0.623153882801334,0.9517865650309671,2.847698188995473,0.38461538461538464,2,4,8
116,All labs,0.8100607875958066,0.4707955246233812,0.9933926526297242,1.5991360562770414,0.3879598662207358,2,4,8
116,Unknown Engineered only,1,0.905373831775701,1,1.0824431637171392,0.3879598662207358,2,4,8
116,Known labs only,0.7945688423058599,0.4353501667460696,0.9928537398761315,1.6508540476300508,0.3879598662207358,2,4,8
117,All labs,0.8096202977711214,0.5688485595982733,0.8899656417936745,2.7268321388861114,0.391304347826087,2,4,8
117,Unknown Engineered only,0.9976635514018691,0.7628504672897196,0.9976635514018691,1.281904939172729,0.391304347826087,2,4,8
117,Known labs only,0.7942829919009052,0.5530252501191043,0.8811815150071463,2.8999789867565178,0.391304347826087,2,4,8
118,All labs,0.8094441018412475,0.6121046603823451,0.8400140956743899,4.072963919098371,0.39464882943143814,2,4,8
118,Unknown Engineered only,0.9100467289719626,0.7593457943925234,0.9100467289719626,1.8272541995910916,0.39464882943143814,2,4,8
118,Known labs only,0.8012386850881372,0.6000952834683182,0.8343020485945688,4.348139475965857,0.39464882943143814,2,4,8
119,All labs,0.8094441018412475,0.5327283939740992,0.9989428244207559,1.8499014403819594,0.3979933110367893,2,4,8
119,Unknown Engineered only,1,0.6740654205607477,1,1.3085083882954112,0.3979933110367893,2,4,8
119,Known labs only,0.7939018580276322,0.5212005717008099,0.998856598380181,1.9028884744720636,0.3979933110367893,2,4,8
120,All labs,0.8094441018412475,0.6171262443837547,1,1.9509158949292698,0.4013377926421405,3,5,9
120,Unknown Engineered only,1,0.697429906542056,1,1.3322462648431836,0.4013377926421405,3,5,9
120,Known labs only,0.7939018580276322,0.6105764649833254,1,2.0125641351108534,0.4013377926421405,3,5,9
121,All labs,0.8089155140516254,0.530173552990926,0.9991190203506299,1.8552775145242244,0.40468227424749165,3,5,9
121,Unknown Engineered only,1,0.6647196261682243,1,1.3209233432003211,0.40468227424749165,3,5,9
121,Known labs only,0.7933301572177227,0.5191996188661268,0.9990471653168176,1.9074006307932856,0.40468227424749165,3,5,9
122,All labs,0.8086512201568143,0.6010043168002819,0.9975332569817638,2.3813602627809174,0.4080267558528428,3,5,9
122,Unknown Engineered only,1,0.5607476635514018,1,1.5455273657712147,0.4080267558528428,3,5,9
122,Known labs only,0.7930443068127679,0.6042877560743211,0.9973320628870891,2.466825104119841,0.4080267558528428,3,5,9
123,All labs,0.8085631221918773,0.005638269755968637,0.920007047837195,9.538426582654193,0.411371237458194,3,5,9
123,Unknown Engineered only,0.9649532710280374,0.012850467289719626,0.9649532710280374,9.74332080916778,0.411371237458194,3,5,9
123,Known labs only,0.7958075273939972,0.00505002382086708,0.9163411148165793,9.521906151766284,0.411371237458194,3,5,9
124,All labs,0.8082107303321293,0.5908730508325257,0.9968284732622676,1.710674667809947,0.41471571906354515,3,5,9
124,Unknown Engineered only,1,0.8644859813084113,1,1.1165445746542255,0.41471571906354515,3,5,9
124,Known labs only,0.7925678894711767,0.5685564554549786,0.9965697951405431,1.7712516926906055,0.41471571906354515,3,5,9
125,All labs,0.8075059466126332,0.645493789093472,0.4893841952250903,17.97869066216713,0.4180602006688963,3,5,9
125,Unknown Engineered only,0.8317757009345794,0.5,0.8317757009345794,2.9899369385223986,0.4180602006688963,3,5,9
125,Known labs only,0.8055264411624583,0.6573606479275845,0.46145783706526916,20.811491029694814,0.4180602006688963,3,5,9
126,All labs,0.8067130649282002,0.5813584706193287,0.9885472645581888,1.7724003267491928,0.4214046822742475,3,5,9
126,Unknown Engineered only,1,0.8364485981308412,1,1.1429337485298603,0.4214046822742475,3,5,9
126,Known labs only,0.7909480705097666,0.5605526441162458,0.987613149118628,1.8369732447284808,0.4214046822742475,3,5,9
127,All labs,0.804686811734649,0.5856752709012422,1,1.5724894003254568,0.42474916387959866,3,5,9
127,Unknown Engineered only,1,0.9112149532710281,1,1.0695363054100837,0.42474916387959866,3,5,9
127,Known labs only,0.7887565507384469,0.5591233920914721,1,1.6227091219959264,0.42474916387959866,3,5,9
128,All labs,0.8040701259800899,0.6263765307021408,0.8688221302087922,4.400975165720086,0.4280936454849498,3,5,9
128,Unknown Engineered only,0.9906542056074766,0.794392523364486,0.9906542056074766,1.2503128265841679,0.4280936454849498,3,5,9
128,Known labs only,0.7888518342067651,0.6126727012863268,0.8588851834206765,4.876692491585647,0.4280936454849498,3,5,9
129,All labs,0.8005462073826095,0.5741344374944939,0.9859924235750154,2.233435355576893,0.431438127090301,3,5,9
129,Unknown Engineered only,1,0.6810747663551402,1,1.3391289156086932,0.431438127090301,3,5,9
129,Known labs only,0.7842782277274892,0.5654121010004765,0.9848499285373987,2.328587762268886,0.431438127090301,3,5,9
130,All labs,0.7996652277332393,0.5934278918156991,0.9925997709452912,1.849130907837951,0.43478260869565216,3,5,9
130,Unknown Engineered only,1,0.802570093457944,1,1.1727532656179553,0.43478260869565216,3,5,9
130,Known labs only,0.7833253930443068,0.5763696998570748,0.9919961886612673,1.9190998405983835,0.43478260869565216,3,5,9
131,All labs,0.7986080521539952,0.6085807417848648,0.8429213285173113,4.49478284960448,0.43812709030100333,3,5,9
131,Unknown Engineered only,0.9976635514018691,0.8820093457943925,0.9976635514018691,1.1128399095566417,0.43812709030100333,3,5,9
131,Known labs only,0.7823725583611243,0.5862791805621724,0.8303001429252025,5.036840442612346,0.43812709030100333,3,5,9
132,All labs,0.7982556602942472,0.5427715619769183,0.7992247379085543,7.971614845941532,0.4414715719063545,3,5,9
132,Unknown Engineered only,0.9929906542056075,0.5046728971962616,0.9929906542056075,1.670709968918472,0.4414715719063545,3,5,9
132,Known labs only,0.7823725583611243,0.5458789899952359,0.783420676512625,9.055207591196378,0.4414715719063545,3,5,9
133,All labs,0.7975508765747511,0.5985375737820456,0.8334067483041142,3.815973674969873,0.44481605351170567,3,5,9
133,Unknown Engineered only,0.947429906542056,0.6565420560747663,0.947429906542056,1.6571740867244944,0.44481605351170567,3,5,9
133,Known labs only,0.78532634587899,0.593806574559314,0.8241067174845165,4.0846081402850825,0.44481605351170567,3,5,9
134,All labs,0.7974627786098141,0.5959827327988724,0.9050303937979033,3.329414128858032,0.44816053511705684,3,5,9
134,Unknown Engineered only,0.9719626168224299,0.5876168224299065,0.9719626168224299,1.6695848349608116,0.44816053511705684,3,5,9
134,Known labs only,0.7832301095759886,0.5966650786088613,0.8995712243925679,3.5222240887215115,0.44816053511705684,3,5,9
135,All labs,0.796669896925381,0.5594220773500133,0.9881948726984406,1.7511537339047503,0.451505016722408,3,5,10
135,Unknown Engineered only,1,0.8282710280373832,1,1.1476889123813483,0.451505016722408,3,5,10
135,Known labs only,0.7800857551214864,0.5374940447832302,0.987232015245355,1.812554307818995,0.451505016722408,3,5,10
136,All labs,0.796053211170822,0.619592987401991,0.9883710686283147,2.358398852988154,0.45484949832775917,3,5,10
136,Unknown Engineered only,0.9953271028037384,0.647196261682243,0.9953271028037384,1.4107280226695318,0.45484949832775917,3,5,10
136,Known labs only,0.7797999047165317,0.617341591233921,0.9878037160552644,2.4593475938752882,0.45484949832775917,3,5,10
137,All labs,0.7905030393797903,0.6094617214342348,0.4744075411857986,16.24792053661457,0.45819397993311034,3,5,10
137,Unknown Engineered only,0.7850467289719626,0.4182242990654206,0.7850467289719626,3.612354205316876,0.45819397993311034,3,5,10
137,Known labs only,0.7909480705097666,0.6250595521676989,0.44907098618389707,18.36787031625181,0.45819397993311034,3,5,10
138,All labs,0.7885648841511761,0.5501717910316272,0.9786802924852436,2.3126035613171037,0.46153846153846156,3,5,10
138,Unknown Engineered only,0.9988317757009346,0.6425233644859814,0.9988317757009346,1.4256813163631308,0.46153846153846156,3,5,10
138,Known labs only,0.771414959504526,0.5426393520724154,0.9770366841353025,2.4056684246827276,0.46153846153846156,3,5,10
139,All labs,0.787683904501806,0.6204739670513612,0.8460928552550436,3.1500732148784873,0.46488294314381273,3,5,10
139,Unknown Engineered only,0.9894859813084113,0.830607476635514,0.9894859813084113,1.2192556166730049,0.46488294314381273,3,5,10
139,Known labs only,0.7712243925678894,0.6033349213911386,0.8343973320628871,3.403634231507919,0.46488294314381273,3,5,10
140,All labs,0.7777288344639239,0.5277949079376266,0.9940093383842833,1.8217661347053429,0.4682274247491639,3,5,10
140,Unknown Engineered only,0.9953271028037384,0.7254672897196262,0.9953271028037384,1.3014887993457553,0.4682274247491639,3,5,10
140,Known labs only,0.7599809433063364,0.5116722248689852,0.9939018580276322,1.8724275739782945,0.4682274247491639,3,5,10
141,All labs,0.7768478548145538,0.5496432032420051,0.9770945291163774,2.6244254217121754,0.47157190635451507,3,5,10
141,Unknown Engineered only,0.9964953271028038,0.41939252336448596,0.9964953271028038,1.7519785598905342,0.47157190635451507,3,5,10
141,Known labs only,0.7589328251548356,0.5602667937112911,0.9755121486422106,2.7123699562117647,0.47157190635451507,3,5,10
142,All labs,0.7724429565677032,0.5443573253457845,0.9879305788036297,2.1228866768272723,0.47491638795986624,3,5,10
142,Unknown Engineered only,0.9988317757009346,0.6378504672897196,0.9988317757009346,1.3969415814471202,0.47491638795986624,3,5,10
142,Known labs only,0.7539780848022868,0.5367317770366842,0.9870414483087184,2.1965986176592094,0.47491638795986624,3,5,10
143,All labs,0.769711919654656,0.49237952603294866,0.8467095410096027,3.8460393668720143,0.4782608695652174,3,5,10
143,Unknown Engineered only,0.8726635514018691,0.6366822429906542,0.8726635514018691,2.473676419129619,0.4782608695652174,3,5,10
143,Known labs only,0.7613149118627918,0.4806098141972368,0.8445926631729395,3.987006157090445,0.4782608695652174,3,5,10
144,All labs,0.7682142542507268,0.5697295392476434,0.8397498017795789,4.640931320010139,0.4816053511705686,3,5,10
144,Unknown Engineered only,0.9906542056074766,0.8469626168224299,0.9906542056074766,1.1885792142272267,0.4816053511705686,3,5,10
144,Known labs only,0.7500714626012387,0.5471176750833731,0.827441638875655,5.186277246389676,0.4816053511705686,3,5,10
145,All labs,0.7680380583208528,0.5979208880274866,0.3945907849528676,29.516133568068888,0.48494983277591974,3,5,10
145,Unknown Engineered only,0.7161214953271028,0.3679906542056075,0.7161214953271028,5.289050158560228,0.48494983277591974,3,5,10
145,Known labs only,0.7722725107193902,0.6166746069556932,0.36836588851834207,33.95946274865325,0.48494983277591974,3,5,10
146,All labs,0.7676856664611047,0.5209232666725399,0.9626464628667077,2.1423031640544252,0.4882943143812709,3,5,10
146,Unknown Engineered only,0.9883177570093458,0.6355140186915887,0.9883177570093458,1.4437711729354412,0.4882943143812709,3,5,10
146,Known labs only,0.7496903287279657,0.511576941400667,0.9605526441162459,2.2123780706068357,0.4882943143812709,3,5,10
147,All labs,0.7635450621090653,0.5151968989516342,0.9853757378204564,2.4343218740156964,0.4916387959866221,3,5,10
147,Unknown Engineered only,0.9871495327102804,0.4976635514018692,0.9871495327102804,1.724592005209122,0.4916387959866221,3,5,10
147,Known labs only,0.7453072891853263,0.5166269652215341,0.9852310624106717,2.50372858468684,0.4916387959866221,3,5,10
148,All labs,0.7633688661791913,0.407100695973923,0.9992071183155669,1.4283400060680036,0.49498327759197325,3,5,10
148,Unknown Engineered only,1,0.9147196261682243,1,1.0670062439299055,0.49498327759197325,3,5,10
148,Known labs only,0.7440686040971891,0.36569795140543115,0.9991424487851358,1.4627250666806717,0.49498327759197325,3,5,10
149,All labs,0.7630164743194432,0.3325698176372126,0.9982380407012598,1.3880316705784645,0.4983277591973244,3,5,10
149,Unknown Engineered only,1,0.919392523364486,1,1.0655573580076558,0.4983277591973244,3,5,10
149,Known labs only,0.7436874702239161,0.2847070033349214,0.9980943306336351,1.4182885808648968,0.4983277591973244,3,5,10
150,All labs,0.7623116905999472,0.478107655713153,0.991190203506299,1.8559325109422766,0.5016722408026756,3,6,11
150,Unknown Engineered only,1,0.7137850467289719,1,1.2671347041437795,0.5016722408026756,3,6,11
150,Known labs only,0.7429252024773702,0.4588851834206765,0.9904716531681753,1.9146100026476518,0.5016722408026756,3,6,11
151,All labs,0.7617831028103251,0.5704343229671395,0.42163686018852964,21.541530160163187,0.5050167224080268,3,6,11
151,Unknown Engineered only,0.6822429906542056,0.3212616822429907,0.6822429906542056,5.814790614032882,0.5050167224080268,3,6,11
151,Known labs only,0.7682706050500239,0.5907575035731301,0.400381133873273,23.969815520643316,0.5050167224080268,3,6,11
152,All labs,0.7608140251960179,0.575279711038675,0.2317857457492732,36.78221764533506,0.5083612040133779,3,6,11
152,Unknown Engineered only,0.5549065420560748,0.16705607476635514,0.5549065420560748,9.795123242516896,0.5083612040133779,3,6,11
152,Known labs only,0.777608384945212,0.6085755121486423,0.20543115769414005,40.97378573700846,0.5083612040133779,3,6,11
153,All labs,0.7593163597920888,0.16139547176460223,0.531054532640296,43.37052700387971,0.5117056856187291,3,6,11
153,Unknown Engineered only,0.8364485981308412,0.27686915887850466,0.8364485981308412,5.6427834185551475,0.5117056856187291,3,6,11
153,Known labs only,0.7530252501191044,0.15197713196760362,0.506145783706527,51.219442254712426,0.5117056856187291,3,6,11
154,All labs,0.7586996740375297,0.5428596599418554,1,1.5778821644109315,0.5150501672240803,3,6,11
154,Unknown Engineered only,1,0.8633177570093458,1,1.107585146197929,0.5150501672240803,3,6,11
154,Known labs only,0.7390185802763221,0.5167222486898523,1,1.6240916662084344,0.5150501672240803,3,6,11
155,All labs,0.7565853228790415,0.557660118051273,0.9982380407012598,2.1680748109492507,0.5183946488294314,3,6,11
155,Unknown Engineered only,1,0.5186915887850467,1,1.5762783216740923,0.5183946488294314,3,6,11
155,Known labs only,0.7367317770366841,0.5608384945212006,0.9980943306336351,2.2251838942182567,0.5183946488294314,3,6,11
156,All labs,0.7563210289842305,0.4982820896837283,0.893401462426218,3.3046191475258575,0.5217391304347826,3,6,11
156,Unknown Engineered only,0.9801401869158879,0.5093457943925234,0.9801401869158879,1.7950655921469536,0.5217391304347826,3,6,11
156,Known labs only,0.7380657455931396,0.4973797046212482,0.8863268222963316,3.4732725855789788,0.5217391304347826,3,6,11
157,All labs,0.7546471676504273,0.14271870319795613,0.531054532640296,46.20778540428778,0.5250836120401338,3,6,11
157,Unknown Engineered only,0.8364485981308412,0.25934579439252337,0.8364485981308412,6.096581001368882,0.5250836120401338,3,6,11
157,Known labs only,0.7479752262982372,0.133206288708909,0.506145783706527,54.50797023603933,0.5250836120401338,3,6,11
158,All labs,0.7546471676504273,0.14271870319795613,0.531054532640296,46.20778540428778,0.5284280936454849,3,6,11
158,Unknown Engineered only,0.8364485981308412,0.25934579439252337,0.8364485981308412,6.096581001368882,0.5284280936454849,3,6,11
158,Known labs only,0.7479752262982372,0.133206288708909,0.506145783706527,54.50797023603933,0.5284280936454849,3,6,11
159,All labs,0.7484803101048366,0.5196898951634217,0.8826535107039027,3.993689480322831,0.5317725752508361,3,6,11
159,Unknown Engineered only,0.9906542056074766,0.6880841121495327,0.9906542056074766,1.3939830327288556,0.5317725752508361,3,6,11
159,Known labs only,0.7287279656979514,0.5059552167698904,0.8738446879466413,4.351690018433844,0.5317725752508361,3,6,11
160,All labs,0.7475112324905294,0.12439432649105805,0.5101753149502246,52.53152845269189,0.5351170568561873,3,6,11
160,Unknown Engineered only,0.8235981308411215,0.24532710280373832,0.8235981308411215,6.477102033444738,0.5351170568561873,3,6,11
160,Known labs only,0.74130538351596,0.11453072891853264,0.4846117198666031,62.3108521070647,0.5351170568561873,3,6,11
161,All labs,0.7457492731917893,0.5262972425336975,0.6465509646727161,6.387028438392602,0.5384615384615384,3,6,11
161,Unknown Engineered only,0.8586448598130841,0.4976635514018692,0.8586448598130841,2.454732429675493,0.5384615384615384,3,6,11
161,Known labs only,0.7365412101000477,0.5286326822296331,0.6292520247737018,6.905122456507365,0.5384615384615384,3,6,11
162,All labs,0.7453087833671043,0.48436261122368074,0.9814113293982909,2.6042846159586395,0.5418060200668896,3,6,11
162,Unknown Engineered only,0.9929906542056075,0.4719626168224299,0.9929906542056075,1.7505526178417514,0.5418060200668896,3,6,11
162,Known labs only,0.7251071939018581,0.4853739876131491,0.9804668889947594,2.6900421517712148,0.5418060200668896,3,6,11
163,All labs,0.743458726103427,0.49158664434851557,0.9757730596423223,2.0711625573779773,0.5451505016722408,3,6,11
163,Unknown Engineered only,0.9976635514018691,0.7044392523364486,0.9976635514018691,1.3085432468866598,0.5451505016722408,3,6,11
163,Known labs only,0.7227251071939018,0.47422582181991424,0.9739876131491186,2.1502051996319937,0.5451505016722408,3,6,11
164,All labs,0.7425777464540569,0.39450268698793056,0.9790326843449916,1.5605259908801405,0.5484949832775919,3,6,11
